source_en,target_id,word_count_en,word_range,translation,bleu_score,adequacy,fluency,morphosyntactic,semantic,pragmatic
"So we think that if you 're going to have a robot in your home , that robot ought to be a manifestation of your own imagination .","Jadi kami rasa jika Anda ingin memiliki robot di rumah , robot itu harus menjadi penjelmaan dari imajinasi Anda sendiri .",28,20-30,"Jadi, kami pikir jika Anda memiliki robot di rumah, robot itu harus menjadi manifestasi imajinasi Anda sendiri.",0.2036883305093221,5,5,5,5,5
( Laughter ) ( Applause ) So now you may ask why children 's lies are so difficult to detect .,( Tertawa ) ( Tepuk tangan ) Anda mungkin bertanya kenapa kebohongan anak kecil sangat sulit untuk dideteksi .,21,20-30,"( Tawa ) ( Tawa ) Jadi, sekarang Anda mungkin bertanya mengapa kebohongan anak-anak begitu sulit untuk dideteksi.",0.0812651534144727,4,4,4,4,4
"And of course that was just the beginning . After the trains came cars , and really this marks the end of this process .",Tentu saja itu hanya permulaan . Setelah kereta api ada mobil . Dan ini benar-benar menandai akhir proses ini .,25,20-30,"Dan tentu saja itu hanyalah awal yang baru. Setelah kereta datang, ada mobil, dan ini benar-benar menandai akhir dari proses ini.",0.166352496246992,4,5,5,4,5
"So here are the cones on the left forcing it to drive to the right , but not just construction in isolation , of course .","Kerucut di sebelah kiri ini memaksa mobil untuk ke arah kanan , tapi tidak hanya konstruksi saja .",26,20-30,"Jadi, kono-kono di sebelah kiri mendorongnya untuk bergerak ke kanan, tapi bukan hanya pembangunan secara terpisah, tentu saja.",0.0660767755465554,3,3,3,3,3
"( Applause ) ( Children singing ) Man 9 : Google , say "" "" delicious "" "" in Thai .","( Tepuk tangan ) ( Anak-anak bernyanyi ) Pria 9 : Cari di Google , apa arti kata "" "" lezat "" "" dalam Bahasa Thailand .",21,20-30,"( Applause ) ( Children singing ) Man 9 : Google , say "" "" delicious "" "" in Thai .",0.0346597441363973,1,1,1,1,1
"Now let 's go to our land nearby on the same day , with the same rainfall , and look at that .","Sekarang mari kita beralih ke lahan di dekatnya pada hari yang sama , dengan curah hujan yang sama , dan lihatlah .",23,20-30,"Sekarang mari kita pergi ke wilayah dekat di sini pada hari yang sama, dengan hujan yang sama, dan lihatlah itu.",0.0973812725821573,5,5,5,5,5
"Scientists around the world were intrigued by this cancer , this infectious cancer , that was spreading through the Tasmanian devil population .","Para ilmuwan di seluruh dunia sangat penasaran dengan kanker ini , kanker yang menular ini yang menyebar di seluruh populasi Tasmanian devil .",23,20-30,"Para ilmuwan di seluruh dunia terpesona oleh penyakit ini, penyakit infeksi yang menyebar melalui populasi tikus laba-laba Tasman.",0.1811057700876703,3,4,4,3,4
"Maybe you thought , I 've had less to drink than everybody else , I should be the one to go home .","Mungkin Anda berpikir , saya minum tidak sebanyak orang lain , seharusnya saya bisa pulang .",23,20-30,"Mungkin kamu berpikir, aku ‘kan minum lebih sedikit dari orang lain, aku seharusnya yang pulang.",0.0174874328195642,5,5,5,5,5
"I like to pay attention to these because that 's how we originally funded the company , and it 's gone pretty well .","Saya suka memperhatikan hal-hal seperti ini karena hal ini , kami mendirikan perusahaan tersebut [ Google ] dan itu berjalan dengan cukup baik .",24,20-30,"Saya suka memperhatikan ini karena itu adalah cara kami awalnya mendanai perusahaan, dan itu berjalan dengan baik.",0.1569617879026036,5,5,5,5,5
"These sketches brought to life the key ideas , the portraits , the magic moments that we all experienced last year .","Sketsa-sketsa ini menghidupkan ide-ide pokok , potret , momen-momen ajaib , yang kita alami tahun lalu .",22,20-30,"Lukisan-lukisan ini membawa ide-ide penting, potret, dan momen-momen ajaib yang kita semua rasakan tahun lalu ke dalam kehidupan.",0.0425176882621276,4,4,4,4,4
"Or are you going to go with a black version , which will allow you to create really bad TEDTalks , mostly about blogs , politics and stuff ?","Atau anda akan menggunakan versi hitam , yang membolehkan anda menciptakan TED Talks yang sangat buruk , pada dasarnya tentang blog , politik dan hal-hal demikian ?",29,20-30,"Atau apakah kamu akan memilih versi hitam, yang akan memungkinkan kamu membuat TED Talks yang sangat buruk, terutama tentang blog, politik, dan hal-hal serupa?",0.1202786637136608,5,5,5,5,5
"They had over 75 different kinds of olive oil , including those that were in a locked case that came from thousand-year-old olive trees .","Mereka punya lebih dari 75 macam minyak zaitun , termasuk yang disimpan dalam peti tertutup yang berasal dari pohon zaitun berusia ribuan tahun .",25,20-30,"Mereka memiliki lebih dari 75 jenis minyak zaitun, termasuk yang disimpan dalam kotak terkunci yang berasal dari pohon zaitun yang berusia seribu tahun.",0.3130900369165786,5,5,5,5,5
"They plant the trees , and the money goes into their microcredit fund , which we call the Village Development Bank .","Mereka menanam pohon , dan uangnya masuk ke dana mikrokredit , yang kami sebut Bank Pengembangan Desa .",22,20-30,"Mereka menanam pohon, dan uang itu masuk ke dana pengembangan desa kami, yang kami sebut Bank Pengembangan Desa.",0.3026300230972924,4,5,5,4,5
"If I was not a self-effacing Brit , I would mention the book myself , and I would add that it 's available in paperback .",Jika saya bukan orang Inggris yang rendah hati . Saya akan sebutkan buku itu. dan menambahkan kalau buku ini tersedia dalam sampul yang tipis .,26,20-30,"Jika aku bukan seorang pembaca yang terlalu percaya diri, aku akan menyebut buku itu sendiri, dan aku akan menambahkan bahwa itu tersedia dalam format paperback.",0.0233337846583118,2,4,4,2,3
"So I 'll show you really quickly , Romo actually - he 's streaming video , so you can see me and the entire TED audience .","Jadi saya akan menunjukkan dengan cepat , Romo - dia menayangkan video sehingga Anda dapat melihat saya dan seluruh penonton TED .",27,20-30,"Saya akan tunjukkan yang sangat cepat, Romo – dia sedang streaming video, jadi kamu bisa melihat saya dan seluruh audiens TED.",0.1246845906711711,4,4,4,4,5
"It is nuts . We give antibiotics - ( Applause ) - every cow , every lamb , every chicken , they get antibiotics every day , all .","Ini gila . Kita memberikan antibiotik - ( Tepuk tangan ) - setiap kerbau , setiap domba , setiap ayam , mereka mendapat antibiotik setiap hari ,",29,20-30,"Itu kacau. Kita kasih antibiotik - (Suara) - setiap kambing, setiap domba, setiap ayam, mereka semua setiap hari, semua.",0.0244798379893607,3,3,3,3,3
"What 's changed is we now can look at the evidence , we can compare societies , more and less equal societies , and see what inequality does .","Hal yang telah berubah adalah kini kita dapat melihat buktinya , kita dapat membandingkan , masyarakat yang setara dan melihat apa pengaruh ketimpangan itu .",29,20-30,"Apa yang berubah adalah kita sekarang bisa melihat bukti, bisa membandingkan masyarakat yang lebih setara, dan melihat apa yang menyebabkan ketidaksetaraan.",0.0614924167082001,3,4,4,3,4
"In the Himalayas , the third largest mass of ice : at the top you see new lakes , which a few years ago were glaciers .","Di Himalaya , massa es ketiga terbesar , ada danau-danau baru ( di bagian atas ) , yang beberapa tahun lalu merupakan sungai es .",27,20-30,"Di pegunungan Himalaya, volume air es terbesar ketiga : di puncak, Anda melihat danau-danau baru yang beberapa tahun lalu adalah gletser.",0.1300406286935264,5,5,5,5,5
"But in those early days when we 're told we didn 't have enough troops and enough resources , we made a lot of progress in Afghanistan .","Namun pada hari-hari itu saat kita dikabarkan tidak memiliki pasukan dan sumber daya yang cukup , kita membuat banyak kemajuan di Afganistan .",28,20-30,"Tapi pada masa-masa awal itu, ketika kami diberitahu bahwa kami tidak punya cukup pasukan dan sumber daya, kami membuat kemajuan yang signifikan di Afghanistan.",0.0529190739364499,5,5,5,5,5
"We can make "" "" You 've got Hallelujah "" "" the national anthem of cyberspace every lucky time we log on .","Kita dapat membuat "" "" You ' ve got Hallelujah "" "" sebagai lagu kebangsaan dunia cyber setiap kali kita masuk .",23,20-30,Kita bisa membuat ““ You ‘ve got Hallelujah ““ the national anthem of cyberspace every lucky time we log on.,0.023170574240374,2,2,2,2,3
"Now , if she 's a servant , there is no way she could afford a pair of pearl earrings .","Kini , jika dia seorang pelayan , tidak mungkin dia dapat membeli sepasang anting mutiara .",21,20-30,"Sekarang, jika dia seorang pelayan, tidak mungkin dia mampu membeli sepasang kalung perak.",0.1166598388981209,2,5,5,2,4
"About a year after 9 / 11 , researchers examined a group of women who were pregnant when they were exposed to the World Trade Center attack .","Sekitar satu tahun sesudahnya , para peneliti memeriksa sekelompok wanita yang sedang hamil saat penyerangan World Trade Center terjadi .",28,20-30,"Tentang setahun setelah serangan 9/11, para peneliti memeriksa sebuah kelompok wanita yang sedang hamil saat terkena serangan di World Trade Center.",0.249878078481179,5,5,5,5,5
"In the process , we , the African people , have been sidelined from the policy-making , policy-orientation , and policy- implementation process in our countries .","Dalam proses ini , kami , masyarakat Afrika , telah dikesampingkan dari penciptaan hukum , pengaturannya dan bahkan proses implementasinya di negara kami sendiri .",27,20-30,"Dalam proses ini, kami, orang Afrika, telah diabaikan dari proses pengambilan keputusan, orientasi kebijakan, dan implementasi kebijakan di negara-negara kita.",0.0216932506254452,5,5,5,5,5
"It 's a very small form , like a joke , a poem , a magic trick or a song , very compact form .","Bentuknya sangat kecil , seperti lelucon , puisi , tipuan sulap atau lagu , sangat pendek .",25,20-30,"It’s a very small form, like a joke, a poem, a magic trick, or a song – a compact form.",0.0,4,5,5,4,5
"HC : So the key thing to remember here is , we don 't really care what this tuna really is .",HC : Jadi kunci yang harus diingat di sini adalah kita tidak peduli bagaimana tuna itu .,22,20-30,"HC : Jadi, hal yang paling penting untuk diingat di sini adalah, kami sebenarnya tidak peduli dengan tuna ini apa pun.",0.0707549414756141,4,4,4,4,5
"If you don 't believe in a religion , there 's nothing wrong with picking and mixing , with taking out the best sides of religion .","Jika anda tidak mempercayai suatu agama , tidak ada hal yang salah dengan mengambil dan mencampur , aspek-aspek terbaik dari agama .",27,20-30,"Jika Anda tidak percaya pada agama, tidak ada yang salah dengan memilih dan menggabungkan, dengan mengambil bagian terbaik dari agama.",0.0750386424392949,5,5,5,5,5
"The age of the universe , between now and the Big Bang , is a hundred billion in dog years .","Usia alam semesta , mulai dari Dentuman Besar hingga sekarang adalah 100 miliar dalam tahun anjing .",21,20-30,"Usia alam semesta, antara sekarang dan Big Bang, adalah satu ratus miliar tahun dalam tahun dog.",0.0397482439308505,4,3,3,4,4
"And yet , it is not taught in any K through 12 curriculum in America that I 'm aware of .",Dan hal ini ( mengubah persepsi ) setahu saya tidak diajarkan di kurikulum manapun di Amerika .,21,20-30,"Dan, namun, tidak ada kurikulum K-12 di Amerika Serikat yang mengajarkan hal ini kepada saya.",0.038287182404519,3,4,4,3,4
"And so we thought about carrying that sense of authenticity , of presence of that moment into the actual exhibition itself .",Lalu kita berpikir untuk membawa ke-autentik-kannya saat sedang terjadi di saat itu menjadi exhibisi aktual itu sendiri .,22,20-30,"Dan kita berpikir untuk membawa rasa otentisitas, kehadiran momen itu, ke dalam diri pameran itu sendiri.",0.1428640132889411,4,4,4,4,4
Using climate models to explore how these contradictions can affect planetary climate is vital to the search for life elsewhere .,Menggunakan model iklim untuk mempelajari bagaimana kontradiksi ini mempengaruhi iklim planet penting untuk pencarian kehidupan di tempat lain .,21,20-30,Menggunakan model iklim untuk menjelajahi bagaimana kontradiksi ini dapat memengaruhi iklim planet dapat menjadi sangat penting dalam pencarian kehidupan di luar bumi.,0.2206312063588559,5,5,5,5,5
"But I say it has to be under the conditions I 've always worked : no credit , no logos , no sponsoring .","Tetapi saya berkata harus ada beberapa syarat untuk bekerja sama dengan saya : tidak ada pujian , tidak ada logo , tidak ada iklan .",24,20-30,"Tapi aku bilang, itu harus sesuai dengan kondisi yang selalu aku lakukan: tidak ada kredit, tidak ada logo, tidak ada sponsor.",0.02971742688429,5,5,5,5,5
So I took this opportunity to collect some samples from Jonas ' tumor and also some samples from other parts of his body .,Jadi saya mengambil kesempatan ini untuk mengumpulkan beberapa contoh dari tumor Jonas dan juga beberapa contoh dari bagian tubuh lainnya .,24,20-30,Saya mengambil kesempatan ini untuk mengumpulkan sampel dari Jonas ‘ tumor dan juga beberapa sampel dari bagian tubuhnya lainnya.,0.267712644243596,4,4,4,4,5
"And my first forays into biological research , doing dinosaur paleontology as an undergraduate , were really squarely in that realm .",Penelitian biologi pertama yang saya ambil dalam mempelajari paleontologi dinosaurus dalam program sarjana benar-benar tepat .,22,20-30,"Dan langkah pertama saya dalam riset biologi, melakukan paleontologi dinosaurus sebagai mahasiswa, benar-benar berada di wilayah itu.",0.0320140606158213,5,5,5,5,5
